"estacion";"id_estacion";"Date";"Max_TemperatureC";"Mean_TemperatureC";"Min_TemperatureC";"Max_Wind_SpeedKm_h";"Mean_Wind_SpeedKm_h";"WindDirDegrees";"Precipitationmm";"CloudCover";"Mean_Humidity";"Events";"Fog";"Hail";"Rain";"Snow";"Thunderstorm";"Tornado"
"BARCELONA";"LEBL";2016-06-13;26;23;21;21;11;93;0;2;78;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-14;31;26;20;39;16;253;0;2;56;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-15;23;21;19;27;14;63;2.03;2;71;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-16;26;22;18;47;18;267;2.03;1;52;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-06-17;23;20;17;27;16;260;0;2;58;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-18;22;17;13;26;16;18;2.03;2;70;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-06-19;24;19;13;29;13;257;0;1;62;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-20;24;20;16;23;11;243;0;1;64;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-21;25;21;18;39;16;248;0;1;66;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-22;27;23;19;32;14;228;0;1;65;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-23;27;23;18;32;13;241;0;1;55;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-24;26;22;19;24;13;236;0;1;66;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-25;29;24;21;23;10;156;0;1;70;"Fog-Rain";TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-26;26;23;21;27;10;175;0;1;67;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-27;26;23;21;29;11;226;0;2;69;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-28;26;23;19;29;11;222;0;1;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-29;29;26;22;26;13;234;0;1;68;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-06-30;27;24;22;16;10;123;0;1;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-01;27;24;22;16;8;172;0;1;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-02;27;24;21;23;10;71;0;1;69;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-03;26;23;22;24;10;218;0;4;73;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-04;27;24;21;19;8;123;0;1;69;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-05;29;26;22;23;11;186;0;1;65;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-06;30;27;24;32;13;239;0;1;62;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-07;28;26;22;27;11;215;0;1;77;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-08;31;28;24;21;10;170;0;1;68;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-09;30;27;24;23;11;242;0;1;61;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-10;29;27;24;29;13;248;0;1;64;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-11;29;27;23;23;10;211;0;1;70;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-12;28;26;24;26;14;90;0;2;68;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-13;28;23;19;35;13;170;3.05;3;60;"Fog-Rain";TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-14;26;22;18;34;19;190;1.02;2;52;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-15;26;22;19;29;13;243;0;2;57;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-16;27;23;19;29;10;246;0;1;63;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-17;28;24;20;24;11;253;0;NA;66;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-18;27;23;19;16;8;181;0;1;62;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-19;27;23;19;27;13;259;0;1;70;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-20;28;24;21;45;13;256;0;1;72;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-21;28;26;24;23;10;103;1.02;1;77;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-22;28;24;20;35;14;57;4.06;1;72;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-07-23;28;24;20;26;14;253;0.51;1;65;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-24;30;26;21;26;11;262;0;1;63;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-25;29;26;22;39;13;247;0;1;70;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-26;29;26;22;34;14;235;0;1;72;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-27;29;26;22;24;11;231;0;1;72;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-28;29;26;22;27;11;230;0;1;71;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-29;29;26;22;29;10;246;0;1;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-30;29;26;23;26;11;243;0;1;72;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-07-31;30;27;24;27;11;126;0;4;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-01;28;27;25;35;13;201;0;4;63;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-02;29;27;24;34;14;211;0;2;69;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-03;29;26;23;29;13;244;0;1;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-04;32;28;23;27;11;256;0;1;61;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-05;27;26;24;27;16;139;0;3;67;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-06;28;26;23;27;11;201;0;4;59;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-07;28;24;21;21;11;221;0;1;57;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-08;31;26;21;34;16;268;0;NA;57;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-09;30;26;22;26;11;100;0;2;57;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-08-10;26;23;21;27;13;249;0;2;65;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-08-11;26;23;20;27;13;201;0;1;56;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-12;27;23;20;24;11;254;0;1;63;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-13;27;23;21;23;11;53;0;1;67;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-14;28;23;19;16;8;227;0;1;68;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-15;29;24;20;23;11;248;0;1;70;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-16;28;26;23;29;13;223;0;1;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-17;29;26;22;29;14;239;0;1;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-18;29;26;23;23;10;70;0;3;69;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-19;29;26;22;26;11;156;0;2;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-20;29;26;23;37;13;62;0;1;71;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-21;28;26;23;29;14;203;0;2;55;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-22;29;26;22;24;10;164;0;1;67;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-23;28;24;21;14;10;53;0;1;63;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-24;31;26;20;16;8;263;0;1;55;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-25;31;26;21;19;11;41;0;NA;52;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-26;28;24;20;19;10;32;0;1;66;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-27;28;24;19;26;11;259;0;1;69;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-28;29;26;22;24;10;250;0;1;72;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-29;28;26;24;21;8;126;0;4;75;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-30;26;24;22;26;10;205;0.51;5;74;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-08-31;28;24;21;19;10;23;0;1;68;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-01;31;27;23;23;10;268;0;1;59;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-02;29;26;22;34;13;259;0;1;70;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-03;29;26;23;35;14;249;0;1;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-04;30;27;23;27;16;242;0;1;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-05;31;28;24;14;6;162;0;1;64;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-06;31;27;23;21;10;243;0;1;62;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-07;29;26;23;26;11;68;0;1;61;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-08;28;24;22;19;10;148;0;1;67;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-09;29;27;23;29;11;265;0;2;70;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-10;28;24;21;26;11;280;0.25;2;69;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-09-11;29;24;21;26;14;271;0;1;70;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-12;29;24;21;23;10;249;0;1;72;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-13;29;26;22;16;10;157;7.11;2;71;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-09-14;27;21;16;47;18;314;10.92;3;66;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-09-15;26;20;14;23;11;286;0.51;1;48;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-16;26;21;15;24;11;274;0.51;1;54;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-17;24;21;18;27;14;291;4.06;2;60;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-09-18;23;19;15;26;14;348;1.02;3;66;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-19;27;21;16;32;16;289;0;1;56;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-20;27;22;18;24;11;292;0;2;60;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-21;26;21;17;26;11;277;0;1;65;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-22;26;22;18;23;11;37;0;2;69;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-23;26;22;18;47;13;34;13.97;3;76;"Rain-Hail-Thunderstorm";FALSE;TRUE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-09-24;25;21;17;21;13;36;0;1;72;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-25;26;21;17;42;11;309;0;2;73;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-09-26;25;20;16;23;16;289;0;1;72;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-27;26;22;19;21;10;61;0.25;2;66;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-09-28;26;22;18;32;13;39;0.25;1;66;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-29;25;20;16;21;13;274;0;1;72;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-09-30;26;21;17;21;13;283;0;1;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-01;25;21;17;27;13;280;0;1;76;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-02;26;22;19;21;10;39;7.11;3;78;"Rain-Thunderstorm-Tornado";FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
"BARCELONA";"LEBL";2016-10-03;24;22;19;29;18;77;0.51;4;75;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-04;25;22;19;24;10;51;0;4;79;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-05;24;20;17;23;11;350;0;1;66;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-06;21;18;15;55;13;14;10.92;4;80;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-10-07;24;19;14;26;18;295;0;1;75;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-08;23;21;18;23;13;65;0;4;77;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-09;20;18;17;26;14;1;1.02;6;63;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-10;19;18;16;23;10;318;1.02;5;72;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-11;21;17;14;23;13;49;0;5;67;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-12;19;16;12;21;13;342;36.07;5;71;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-10-13;21;18;15;23;13;341;7.87;3;89;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-10-14;21;18;14;23;13;267;3.05;3;74;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-15;23;18;13;19;11;304;0;1;77;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-16;24;18;13;23;14;304;0;1;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-17;24;19;15;21;13;321;0;2;77;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-18;23;19;16;26;13;291;0;1;76;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-19;22;18;15;26;11;27;0;3;77;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-20;18;17;16;19;11;98;0.51;5;73;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-21;15;14;13;23;11;339;0;5;71;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-22;19;16;13;21;13;4;4.06;5;83;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-23;23;19;16;14;8;338;0;3;85;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-24;23;20;17;23;11;22;0.76;3;88;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-25;22;20;18;16;10;341;1.02;3;88;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-10-26;22;19;17;16;10;311;0;1;86;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-27;23;19;16;16;8;13;0;4;82;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-28;22;18;14;14;6;319;0;2;84;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-29;21;17;13;23;10;14;0;1;81;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-30;20;16;12;21;11;15;0;3;82;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-10-31;19;17;13;13;6;7;0;3;84;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-01;22;18;14;23;13;293;0;2;78;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-02;21;17;13;21;13;306;0;1;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-03;20;16;11;23;14;358;0;2;78;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-04;21;17;13;21;11;312;0;2;77;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-05;23;19;15;45;13;279;0.51;3;73;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-11-06;17;14;11;26;18;311;0;1;55;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-07;16;12;8;26;10;322;0;2;60;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-08;17;11;6;39;19;322;0;1;54;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-09;19;14;9;42;21;306;0;1;50;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-10;19;14;9;29;19;320;0;1;56;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-11;19;14;9;23;13;337;0.51;2;66;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-12;17;14;12;19;8;339;0.51;3;78;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-13;19;14;9;24;14;335;0.25;1;69;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-14;18;14;11;23;16;352;0;2;62;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-11-15;16;12;8;23;14;350;0;1;65;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-16;16;11;6;24;14;343;0;1;69;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-17;18;12;7;26;14;298;0;1;69;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-18;19;14;9;29;11;289;0;1;79;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-19;18;14;11;19;11;7;0;2;71;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-20;19;15;11;32;11;262;0;1;72;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-21;19;18;16;32;24;209;2.03;6;86;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-22;19;17;15;37;13;75;7.11;3;89;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-11-23;20;17;12;40;21;126;13.97;4;84;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-11-24;16;12;8;23;14;308;3.05;2;70;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-25;16;11;7;26;14;326;0;1;69;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-26;17;12;8;35;19;6;2.03;3;78;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-11-27;17;14;12;35;16;44;20.07;5;87;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"BARCELONA";"LEBL";2016-11-28;16;12;8;21;13;6;4.06;3;80;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-29;16;12;8;34;16;13;0.25;4;79;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-11-30;14;11;8;24;13;27;0;3;69;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-01;15;10;5;26;18;307;0;1;77;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-02;16;10;4;27;19;310;0;1;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-03;14;9;4;27;19;357;0;3;75;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-04;17;13;10;35;18;15;0;5;81;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-05;17;16;14;42;29;48;0.51;4;83;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-06;18;14;10;19;13;345;0;1;78;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-07;17;12;8;23;14;357;0;1;76;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-08;18;12;7;26;16;341;0;1;76;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-09;17;11;6;29;18;292;0;1;71;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-10;17;12;7;24;14;292;0;1;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-11;17;12;7;27;16;311;0;1;71;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-12;18;12;6;27;18;304;0;1;66;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-13;17;11;6;24;16;345;0;1;72;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-14;16;12;7;24;16;307;0;2;80;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-15;14;10;7;24;18;330;0;1;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-16;16;12;9;32;18;21;2.03;4;82;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"BARCELONA";"LEBL";2016-12-17;14;11;8;40;31;52;1.02;2;75;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
